t q1 q2 q3 p1 p2 p3 Phi11 Phi12 Phi13 Phi14 Phi15 Phi16 Phi21 Phi22 Phi23 Phi24 Phi25 Phi26 Phi31 Phi32 Phi33 Phi34 Phi35 Phi36 Phi41 Phi42 Phi43 Phi44 Phi45 Phi46 Phi51 Phi52 Phi53 Phi54 Phi55 Phi56 Phi61 Phi62 Phi63 Phi64 Phi65 Phi66
0.9659262755869011 -1.0002995088401232 0.0019337686361115207 -1.155151827515054e-5 0.0008835662437842774 -1.0076084381126285 -0.009880342066077732 1.095172781573825 -2.150755092309053 -1.2592452339911027 0.9214642553745072 -10.525893641526183 -3.065490496355819 0.17226439777287073 0.08822301453055519 0.20127587296628058 -1.6168227659609575 -0.3215986519471051 0.24449527583742822 -0.41796900677606313 1.557190555185467 1.4175740743005563 -1.4869652520466181 9.148900915794716 -0.14612212472877006 0.6868009247054282 -1.3255714835355155 -0.5125024092761561 0.8203231850601774 -6.448675825323759 -1.8970413060021194 0.5025932873865706 0.47229869567940386 0.16389282212598508 -1.0054456135923586 1.4717762704404496 0.5909007866373629 -0.13546319513759056 0.6540502681057896 1.0112573043442559 -0.709368760959622 4.357467999714762 -0.031320462153285496
0.9773865589026116 -1.0002677630798 0.001846319679764216 -0.0001246923689787606 0.0008745351761714541 -1.0082285378860487 -0.009857943768015569 1.0796171998294875 -2.2918302249597136 -1.2917615937495472 0.7988522616583549 -11.950381317398712 -2.574436308883084 0.15438361054932287 0.08290107484141436 0.20370479537248734 -1.6746648743869488 -0.2815696296430128 0.17736056517245546 -0.41647650983553647 1.6723161338081727 1.4131169339622398 -1.4785697744195745 10.126965029092007 -0.6580747383746973 0.6800961195653751 -1.4122899301609741 -0.5331065525734224 0.742875006684731 -7.340125573874728 -1.6789523048234911 0.49553941581953537 0.48467545446516086 0.1703104200366129 -1.1856875576064356 1.6922484500148416 0.5234806628934997 -0.1357962114690162 0.7077751751792016 1.0089797194905659 -0.7089190580627028 4.751456219422643 -0.3798485890672627
0.988206054682904 -1.0002388684287609 0.0017566399650530478 -0.00023105435626316062 0.0008617772761292417 -1.008863718364746 -0.009795721842689288 1.0619131234545323 -2.4408065991608896 -1.3161264820072038 0.6530112297357651 -13.476241415653437 -1.8875754420034438 0.13684308421018407 0.07844674560040539 0.2052289500826836 -1.7288510124634933 -0.25220147307471635 0.10248086369880566 -0.41365452498631766 1.7918640332508384 1.4026445173978885 -1.46015029364375 11.15914942566851 -1.3088161743698972 0.6718912589157192 -1.504155373916926 -0.5495923953794374 0.6519173180027088 -8.310956155627709 -1.343939530291526 0.4870153194027013 0.49893914228092523 0.17547122375991492 -1.3767496908121903 1.9327130744372953 0.4237021669939271 -0.1354876152042524 0.7627651994065572 1.0027155948878403 -0.7028256461492081 5.145081738254981 -0.7933166107290561
0.9982267639556668 -1.0002131512390477 0.0016669420496392012 -0.00032874006361986784 0.0008455810754535254 -1.0094982624658095 -0.009692936936981615 1.042433157633204 -2.5941599099696306 -1.3307979323271 0.4856941033344847 -15.052197239768104 -0.9933128789203071 0.12003909805670598 0.0747226261499196 0.20586572424272198 -1.7778452105896343 -0.2362983571235119 0.02302184850468454 -0.40959776845503837 1.9130027358803778 1.3857331246289735 -1.4311075201034873 12.209854160013005 -2.100880795389677 0.6623821224556002 -1.599135398461668 -0.5608794700257469 0.5483397857203587 -9.331018531931145 -0.8803617178883638 0.4773253427597107 0.5147128913924537 0.1790820809432977 -1.57384357880197 2.1849301128343237 0.28924418238337124 -0.13456151315169898 0.8175547352759548 0.9924753098131668 -0.6909014674692032 5.520996701604966 -1.2664413532540408
1.0075452427263814 -1.0001902381839085 0.0015773989560846616 -0.0004184321525748268 0.0008260503715949958 -1.0101301699519325 -0.009548776885857346 1.021209345890992 -2.751405097875862 -1.3350764331839378 0.29624297364182706 -16.653493981207582 0.12742404801051133 0.10394828940633921 0.0714928627047417 0.20570396676464245 -1.8214770019758546 -0.23545717375221817 -0.05892613436764967 -0.40436784452005425 2.035424508046522 1.3619281177940072 -1.39081098394509 13.262032847785607 -3.0457847407860954 0.6516141552115199 -1.6970479482534084 -0.5664053416074595 0.4314834906306848 -10.386310243297723 -0.2734362706061623 0.4666061135586766 0.531865759734242 0.18101426639599272 -1.7761284020517156 2.4446851935661877 0.11685521782703986 -0.1330531779943288 0.8718806813174222 0.978264068835735 -0.673065801842921 5.869896857768848 -1.800034654123111
1.016029831249728 -1.0001703019725003 0.0014904092560601469 -0.0004987185658009792 0.0008038952233755491 -1.0107412185750473 -0.00936777326105774 0.998873366002497 -2.9078201982263105 -1.3286003783416496 0.08990700273697338 -18.209998018432774 1.453015315724168 0.08892835760205825 0.06862528637304494 0.2048678203656118 -1.8586786433571438 -0.25040343170730306 -0.1388389415684784 -0.39819046444303813 2.1556004833571296 1.3316783696591947 -1.340206853551676 14.269486668890908 -4.122734721027706 0.6399426959830112 -1.795034108354623 -0.5657201956261558 0.3043217357910041 -11.43190258699171 0.4687589708109872 0.4552814447198747 0.5497685421169881 0.1811645920135451 -1.9773884906148902 2.700281155832849 -0.09030302843773645 -0.13105368103827528 0.9241107967750174 0.9606075755931699 -0.6499892151074885 6.174272835001723 -2.377593235426403
1.024015514882344 -1.000152421742323 0.0014035222541651062 -0.000572675561520609 0.0007786569288043453 -1.0113468734745763 -0.009145491783503127 0.9748531115272662 -3.0671832166777073 -1.3109479139924782 -0.1386969442028807 -19.734679202245385 3.0254990857410724 0.07449292677329336 0.06585952542731438 0.20344990140758487 -1.8905688826224833 -0.28195492570260444 -0.21641476480696858 -0.390962498731412 2.276574308163258 1.2939592794795902 -1.2778541593777741 15.240226324128782 -5.363997072101404 0.62709429149198 -1.8955283640706646 -0.5585123318179666 0.16327990275679194 -12.47788042350608 1.3732275281744624 0.44314686963002153 0.568748891904771 0.17948873993237383 -2.1824251361107176 2.9536089915099577 -0.3389202811190525 -0.1285509514261698 0.9755142347642828 0.9391504840214381 -0.6212742635140566 6.434172431207892 -3.0117176095164426
1.0316859153972284 -1.0001361263455602 0.0013152773572245198 -0.0006418298745350583 0.0007498581948804916 -1.0119547844156545 -0.008876133031228254 0.9486832865420118 -3.2316197831012095 -1.2808351366733244 -0.39417396160388796 -21.215496798913954 4.88837760367162 0.06038033473810685 0.0630016076635525 0.2015060618766497 -1.917381144953693 -0.33179914339735966 -0.2899403038837276 -0.3825530648016931 2.4000024082036884 1.2474705297879567 -1.2020486334552714 16.16472701616626 -6.8004623391011645 0.6128207250332947 -1.999974091216947 -0.5439290265936735 0.005245670640397198 -13.51905969901543 2.4698586696700393 0.4300435461635608 0.5890086052252452 0.17578881880832575 -2.393991820833009 3.2027088210617194 -0.6361296382066502 -0.12550967016616196 1.0266711560294965 0.9134245512490906 -0.5863942436365129 6.641924075028953 -3.7114642310069046
1.0389897578387004 -1.0001214778490748 0.0012267226182543299 -0.0007055451273403486 0.0007177669720104807 -1.0125545606386857 -0.008560633526052566 0.9205986450483968 -3.3984616424499126 -1.2375329635766275 -0.6739977550054419 -22.589815130915614 7.033241529047929 0.04674546109461463 0.05995040993622009 0.19914634048134508 -1.9384387875815852 -0.4001958868053114 -0.3550152298392118 -0.3730404370971051 2.52392158047649 1.192037035512011 -1.11314380599161 17.001261776577152 -8.42263268844676 0.5972459127469886 -2.1067813535723543 -0.5213387914903438 -0.16851073247583703 -14.515196000273985 3.7588080232367322 0.4161599112970399 0.6101704697453667 0.16992291468263115 -2.6087625518255133 3.4372014756897498 -0.9808228331250476 -0.12196840503762238 1.0766385046031444 0.8836172814625324 -0.5457961026187095 6.781679865589246 -4.464990928635084
1.0459460036496782 -1.0001083770016725 0.0011381573604994318 -0.0007638740579733975 0.0006824982786537094 -1.0131406712955084 -0.008199038691108468 0.8906594709293292 -3.5662016511283823 -1.1804148121297033 -0.9766501636174705 -23.804156479408075 9.453089060976172 0.03361153850237875 0.056598571819410186 0.19648671578183502 -1.9534394364099064 -0.48676807126831817 -0.4076826886725768 -0.3624568982475137 2.647287584458905 1.1273343390532597 -1.0114614080749018 17.71429530090609 -10.223486100251803 0.5804024151236745 -2.2150675139700127 -0.4901902677272911 -0.35733909140508996 -15.431373263135441 5.24050525024066 0.4015864672800325 0.6319795981015827 0.161776758169305 -2.825004445478759 3.6481670846583585 -1.37202261275699 -0.11795271551533927 1.1249021289435441 0.8498287963374217 -0.4999211116451896 6.840648885697048 -5.262347012093931
1.05251504066171 -1.0000968243417048 0.0010506670886401706 -0.0008164450443054217 0.0006445783797288032 -1.0137023994120042 -0.007796186761527556 0.8592445737914061 -3.7316824009758975 -1.1098119959816175 -1.296695358184274 -24.795800791638925 12.103210558331279 0.021107582033414278 0.05289601440282796 0.19368133160230966 -1.9621225024862146 -0.5891914470975154 -0.44373692064091474 -0.35095630788173965 2.767882668502492 1.0539180980296021 -0.8989081546001708 18.26366366079943 -12.16925305155496 0.5625057651327874 -2.3228474362652753 -0.45048161522808644 -0.558116298843729 -16.224063150694942 6.891530020846821 0.3865540810785467 0.6539513050513988 0.1513831879799925 -3.038951217956353 3.8249712079434937 -1.8025697336271038 -0.11353644160909296 1.1705460456519257 0.8125994335130579 -0.4499052092911924 6.808324142884942 -6.082777689529865
1.0590464121988772 -1.0000861824160356 0.0009599387479694288 -0.0008658809714399132 0.0006020822423231831 -1.0142624180394328 -0.007330515546583601 0.8247187295899258 -3.9017481740188344 -1.0211655045781085 -1.6485392841946964 -25.550232392961238 15.102253192630348 0.008612505204264697 0.048562782612112866 0.19071669264057248 -1.9645072153502685 -0.711311156209419 -0.4603291373172667 -0.33793871504139505 2.890741763056754 0.9674592346755708 -0.7703640029142665 18.63401266069086 -14.345719825532413 0.5426131928855888 -2.434680384197733 -0.39940891150842917 -0.780211690865993 -16.890132283884558 8.791358127144292 0.37033374620988646 0.6769441339888622 0.13804533524068333 -3.259927825581399 3.9658319941871 -2.291898033834613 -0.10850297230031782 1.2153485941575988 0.7700513279316937 -0.39378631953252063 6.6689866271231795 -6.954222244210746
1.0652822975249345 -1.0000768597619274 0.0008698543390144033 -0.0009100371776427748 0.000556778493662908 -1.0147910658286685 -0.006820443138759147 0.7884644852663566 -4.067586872242441 -0.9171883158212901 -2.014946252597174 -25.967444973660406 18.298261265868586 -0.003339625520311915 0.04369994178480937 0.18785825868575995 -1.9600486360933616 -0.8457930266841107 -0.45195185164325313 -0.3239231351265901 3.0095418837734735 0.8709485689721029 -0.6321952358243846 18.764370809719118 -16.64171959894842 0.5215076436304162 -2.5448766219512415 -0.3382925349627614 -1.0130847870361368 -17.354966394638623 10.84955329701342 0.35362271700241293 0.6997177711546926 0.12214898156400043 -3.4771274829977896 4.0534908402147165 -2.815363110242243 -0.10306777209847003 1.2568707035331184 0.723989401748628 -0.33464861817063907 6.415110715043907 -7.8234545406387115
1.0714102742523528 -1.0000685452655715 0.0007781024944071576 -0.0009501290229751375 0.0005075748241804286 -1.0152962939823618 -0.006253300387545251 0.74951590627215 -4.2317375366028 -0.794684888540902 -2.401515548068391 -25.997715398020993 21.72740124190949 -0.015067762527203906 0.038130517237142766 0.18518747816389236 -1.9483800465638816 -0.9924040831081623 -0.41434033169804146 -0.30854528980372553 3.126176108593597 0.761572431481554 -0.4826420677805407 18.618616162196872 -19.083506390645642 0.49861777369115484 -2.655195607790793 -0.26503534234834236 -1.2605925355888254 -17.58709388502225 13.09459783549207 0.33600765213890527 0.7225593009815677 0.10319272903509175 -3.6946748098423647 4.080052007832863 -3.378971933451227 -0.09710631514310185 1.295693582490153 0.673385759623186 -0.27199354074613785 6.031787689372459 -8.692574727000682
1.0773146620785325 -1.0000613733297679 0.0006867864559310284 -0.000985280514073358 0.0004556989070295248 -1.0157605796792273 -0.005643102704968034 0.7087344450103367 -4.388558836869068 -0.6560851568898155 -2.794613646073699 -25.58443326354093 25.250932845148313 -0.02631263869808648 0.0319516094418605 0.1829288444046784 -1.9295218788690849 -1.1430769592455101 -0.34485147256602 -0.2921558079288787 3.236704714704486 0.6416007820261477 -0.32747065942680087 18.163913042481735 -21.572986041440018 0.4744398179716974 -2.7619153815726056 -0.18087254715751103 -1.5142827415180158 -17.539406335971343 15.440875313729165 0.3179005645563042 0.7446241836449848 0.08154233019663847 -3.906072489630532 4.035471561455573 -3.959997247200741 -0.09077155218822111 1.3304296173054226 0.6196099316028852 -0.20844425641801329 5.522600911980386 -9.518738580352245
1.0828632101185964 -1.0000554225020404 0.0005985167360473602 -0.0010148674190277234 0.00040298820697309563 -1.0161678870192004 -0.005012472264894266 0.667421035866574 -4.532185673279565 -0.5064768474723477 -3.1769801740306374 -24.729313534554226 28.68995223666536 -0.03679293041247119 0.02538275488867401 0.1812750457980754 -1.9043581538653382 -1.2878219937484174 -0.24547028088542572 -0.27531089082975985 3.337124618889216 0.5152269344071783 -0.17431649744528824 17.40891486348717 -23.986228524004066 0.4497508078791823 -2.8609990971959314 -0.08877843206238714 -1.763095085314474 -17.199660672652133 17.771164982918954 0.299865487107428 0.7650135043856356 0.057999082228949596 -4.104216785074405 3.918960789181837 -4.528862386936657 -0.08429310028713602 1.3599217423041587 0.5647207319406732 -0.1471557414870535 4.910986695909381 -10.257913259348229
1.0884034674546577 -1.000050277513819 0.0005081915797632069 -0.0010407687640911452 0.00034667209419503655 -1.016537617844678 -0.004329034894528728 0.6232546385423268 -4.669243715224703 -0.33790880538506096 -3.5643813751714646 -23.36855645590509 32.15978281233389 -0.04713551226686665 0.018086319185101993 0.18027237481756378 -1.8715211952045794 -1.4289301951556554 -0.11035262915588534 -0.25708887443675177 3.4321539464158777 0.37562242680658436 -0.017661390106936615 16.302434693206823 -26.406128915247372 0.42316150375833445 -2.9570178081952596 0.016297063681363085 -2.0173998239292863 -16.531356821764597 20.166806545997773 0.2808779027790599 0.7846075800032973 0.0313128449187144 -4.299322929312426 3.7210774368120374 -5.104638186151646 -0.07733109371542875 1.3855847258328318 0.50598859470062 -0.08592691163745504 4.1700513203545455 -10.930600618593024
1.09376376450538 -1.000046087031753 0.0004189400935210952 -0.0010620932037126091 0.00028893125595015894 -1.0168517264158743 -0.003619923284141559 0.5777828676531522 -4.793045275330544 -0.15664895947938529 -3.93666305733227 -21.53576099991414 35.45083616286726 -0.05698853568432869 0.010361656849509465 0.1801102692845308 -1.8320396289617609 -1.5550647135771936 0.05564238981329584 -0.23814839999132031 3.5172025181174402 0.22791896602032516 0.13354787116622607 14.875580147847634 -28.688110033656596 0.39559592138931066 -3.04532727029224 0.1306309428321047 -2.264094215126924 -15.540822126480416 22.487354331761352 0.2615907419834989 0.8023999773293756 0.0024738354427992523 -4.483226479901541 3.4461455236447414 -5.652599045750396 -0.07015173033380728 1.4061441022961318 0.44585124577525215 -0.028223017789696398 3.33483606811848 -11.490066171806383
1.0989833844248147 -1.0000427751658247 0.0003305187796374264 -0.0010790962620101428 0.00022997455059512513 -1.0171087474788174 -0.002888961638526005 0.5310013733498987 -4.902604708471707 0.03641020142346213 -4.288423692624327 -19.25369492222768 38.48670125615838 -0.06640116699481734 0.0022820963698198275 0.1808938992089656 -1.7860744058536058 -1.6607784100839142 0.2497903730283704 -0.2185192331416092 3.5916686428872784 0.07264320122612458 0.27624998538984774 13.14524109843431 -30.78149106397518 0.3670535605553856 -3.125176958643271 0.25377434777944574 -2.499556446835726 -14.235842238845384 24.680467157247286 0.2419671854233659 0.8181979620908312 -0.028369950821733197 -4.655511284721616 3.09763671702796 -6.159986272602678 -0.06277674448488083 1.421554640710318 0.3846972451006017 0.02497781721514671 2.422066533979936 -11.921565589250742
1.1040614285755215 -1.000040300241632 0.00024332606313202268 -0.0010918909916024968 0.00017044894296623157 -1.0173061347314545 -0.0021455360440430344 0.4832535002664414 -4.996342882145453 0.23880836202308506 -4.612234853952765 -16.578624232911547 41.1764591192054 -0.07535140798064983 -0.006005075732435785 0.18270227033315367 -1.734153978601092 -1.740614235452589 0.4667227016303213 -0.1983783925123428 3.6545430889185844 -0.08844404593007094 0.4066172467728432 11.152023735464464 -32.62576841567522 0.3377475473065974 -3.195350561599082 0.38425300274692986 -2.7187027949603086 -12.645460905363421 26.68117357616636 0.2221083274545851 0.8317299190538012 -0.060818329848732325 -4.814652473345717 2.6843720633619643 -6.611561285884804 -0.05528050707062243 1.431733359732357 0.32336429686836754 0.07252431889784366 1.4580703711880367 -12.211607776900674
1.1089438549640755 -1.000038629406462 0.00015866839836495137 -0.0011005724306690653 0.00011165922161097187 -1.0174420647492894 -0.0014074635775456377 0.43543719788362395 -5.072455313531354 0.4454911192738676 -4.899039037034602 -13.622015916117103 43.4253030008855 -0.08373219811747892 -0.014248135169485903 0.18553579682659713 -1.677597830600034 -1.7902919322706885 0.697110416955292 -0.17814032383398018 3.7046941340183297 -0.2515855718671427 0.5203317365048225 8.975390013854325 -34.15819556115456 0.30823866168385544 -3.254356290677608 0.5188466213720542 -2.915161715154291 -10.835335568428754 28.41696617290132 0.20233551941969627 0.8426993725477047 -0.09405040678455122 -4.958000049883724 2.224016541212846 -6.9912933840967995 -0.0478203843817559 1.4367369396118679 0.2633383517860797 0.11321256060888878 0.48247499694136564 -12.353547962966806
1.1137931985368872 -1.00003766723109 7.405534955900777e-5 -0.0011055879445916955 5.22541856745947e-5 -1.0175213459914083 -0.0006591928674938622 0.3862987927335884 -5.132735239325815 0.6606846464163048 -5.15357882684079 -10.370593634712236 45.25320570025028 -0.09180779984455782 -0.02256239146807741 0.18950391426759 -1.6151829011788226 -1.8089163198501768 0.9415057673445004 -0.1573083150174731 3.743353392188463 -0.4203516477627566 0.6187005162220283 6.602128005238441 -35.39416870800647 0.27776056025216983 -3.303467100353348 0.6603567729289963 -3.091936129511397 -8.796408559578781 29.90154218053697 0.18207754868567813 0.851336332104643 -0.12873700511524633 -5.089424198028629 1.71493479864239 -7.3024727437092425 -0.04021524396958352 1.436889857083659 0.20337765087620993 0.14791539678698395 -0.509033879218827 -12.35163162823463
1.118693593406779 -1.0000374065279611 -1.1699710763678466e-5 -0.0011069489584141436 -8.261433962941968e-6 -1.017542955653953 0.00010424175596163767 0.33521944585293373 -5.1767627553715165 0.8860131706153657 -5.374567574776989 -6.843458616005377 46.62659699235893 -0.09968713813799447 -0.03093436064380259 0.19474254612698813 -1.54613347261071 -1.7935954868913113 1.1974214594248245 -0.13565325175871465 3.7702089501546743 -0.5961883004195805 0.7005893410375434 4.043555078006467 -36.31181779407991 0.2459282219804475 -3.342392220163572 0.80997633381138 -3.2480022380856366 -6.537430036163851 31.11045656772383 0.16102535184962063 0.8575542353371826 -0.1651362767215356 -5.209745983325613 1.160442825476937 -7.539476883758223 -0.032385644969493324 1.4321214343673043 0.1431569609158894 0.17666166120847748 -1.50669300194009 -12.201506712882809
1.1234442648767367 -1.0000378381355994 -9.479917694249338e-5 -0.0011046962046200096 -6.685941379783975e-5 -1.0175072095316764 0.0008433189733945372 0.28459346953966463 -5.202317900056666 1.1097056295607637 -5.550073262778771 -3.278863046276106 47.46299697649424 -0.10702861744705433 -0.03886115823782345 0.20102465846948805 -1.4739177570678483 -1.7446978558267698 1.446928158994753 -0.11422485126906398 3.783920897003304 -0.770126668683954 0.7612439732383924 1.468873957474156 -36.8571777465985 0.21424077704345582 -3.3690574393195596 0.9599366026999825 -3.3746290669449617 -4.21050116632928 31.968050684292283 0.14010751616112008 0.8610233528819559 -0.20133917489793285 -5.313298325118671 0.5984678103562585 -7.687980711104451 -0.02470932533204843 1.4228568965265276 0.0858146836136499 0.19826131025353327 -2.443671235133838 -11.917007892611384
1.1282391784955073 -1.0000389544981538 -0.0001783628904658497 -0.001098880512919638 -0.0001254059562958319 -1.017415444874251 0.0015803137476466372 0.23266689821962327 -5.21053187350853 1.3382894365754887 -5.686152818056638 0.3710454458402105 47.79536275346089 -0.1141165486515737 -0.046510968591607575 0.20855596375183497 -1.396345813360274 -1.6618217243232614 1.6928645763650416 -0.09231575167403122 3.7851553623593213 -0.9474658711532169 0.8026790534432231 -1.1603335295320125 -37.05312110196805 0.18161040973204925 -3.3843992505922893 1.114630689652479 -3.475783612355348 -1.785027481104217 32.499326150281995 0.11853945953958064 0.8618912576713487 -0.238393592967155 -5.403897430330948 0.021979057781879453 -7.7535621157763055 -0.01692756944338737 1.4090765641861334 0.02962247232654629 0.21392187399610788 -3.3348683046369523 -11.500732737124801
1.1330226005558672 -1.000040743436795 -0.00026115183184281977 -0.001089594142786748 -0.00018271414671077157 -1.017270444130909 0.002299086101555381 0.18031784538256432 -5.201098419002895 1.5666937260214469 -5.78006017460765 3.972096405133734 47.620216042971954 -0.12084240466893978 -0.05363706360982053 0.2172162592815477 -1.3149583084456542 -1.5477217569223143 1.9254351976884787 -0.0703335411396818 3.773773088722168 -1.1244735264092927 0.8240029386287419 -3.7509194265187573 -36.89861790854822 0.14859584226821168 -3.3878977793313916 1.2706781702666716 -3.5490759458429233 0.6499886379540862 32.689628638445676 0.09662256386046472 0.8601147316765063 -0.2754711164249104 -5.479791470769781 -0.5473595214868497 -7.735261861836989 -0.009179447145316292 1.3912073742336626 -0.024165838803429162 0.22380353761174 -4.148443786209899 -10.971215880809051
1.137950122676885 -1.0000432812002955 -0.00034556997874770175 -0.00107648958257873 -0.00024011964693999093 -1.01706895693774 0.003015167433565795 0.1261185387692731 -5.173395683806369 1.7998659491760987 -5.833985557238758 7.548912258191501 46.93946338236683 -0.1273892944045111 -0.06030180228370754 0.22725496569566989 -1.2277551751601543 -1.4011657353237588 2.145303294941946 -0.04772076580964622 3.7491898738166505 -1.30518794732762 0.8257300626461237 -6.324087175333021 -36.39452115932462 0.11430293885768848 -3.3792460184131063 1.4315310396068686 -3.59586713062998 3.1116300310840983 32.541325833407704 0.07368785843387927 0.8555927907273642 -0.3133692012416134 -5.542569863112254 -1.112961674622128 -7.633485960777402 -0.0012608133489965439 1.3689205703793748 -0.07667549448966085 0.22866337559645736 -4.890403755561496 -10.326725779343494
1.1429289220151995 -1.0000465473328548 -0.00042972057720706304 -0.0010597405866987117 -0.00029600633528520815 -1.0168166286916587 0.0037072065063369418 0.0713728618180571 -5.127743738989176 2.030878731176931 -5.846836166595572 10.944451134913663 45.78632912261188 -0.1335925062555599 -0.06620699636849628 0.23843689460433962 -1.1370886495826973 -1.228369133360644 2.341862887840735 -0.025067534181201535 3.711720766167569 -1.4844479548022955 0.8081043801695227 -8.770280204084571 -35.564672240582944 0.079563983825703 -3.3582550220404257 1.5924851163561906 -3.614783143239801 5.492018445867355 32.062107753284764 0.05021041235949641 0.8483903014191182 -0.35095638097228726 -5.59017650206892 -1.6495138567841592 -7.45327992690784 0.006632346479786308 1.3429212387574767 -0.12630207069078087 0.2289779054619886 -5.528900866492336 -9.597461362905955
1.1479919891705905 -1.00005057398278 -0.0005138747118678585 -0.0010392679572492106 -0.000350281329493287 -1.0165158468065785 0.0043730972810080175 0.016011294551080767 -5.0644156988779265 2.25884764477025 -5.820908376989985 14.104741162665185 44.20268541038155 -0.13946096334310348 -0.071248149380453 0.2507368250528766 -1.043234452417921 -1.0334205131230445 2.511513452490718 -0.0023888429170786057 3.661510153190691 -1.6617705329313763 0.7724264572788496 -11.053761207083 -34.4376352238102 0.04434713762830238 -3.3249642846963154 1.752941493060868 -3.6070234422654757 7.751570182595409 31.274241592585305 0.026089671158619838 0.8385614779123822 -0.3880818034709904 -5.622662600314504 -2.1480292742369422 -7.201423244054266 0.014510378469368344 1.3134847051832947 -0.1728973419504618 0.22558891949390047 -6.057381239643975 -8.801539701534226
1.1530189612580592 -1.000055254258597 -0.0005958030635139262 -0.0010157096268734044 -0.0004013300711908841 -1.0161797119858957 0.004992482610740708 -0.038381330880066 -4.986271939793368 2.4763886911092787 -5.761106191406939 16.903444665716584 42.29851288381433 -0.1448380088877577 -0.07521399388814874 0.2637181147186509 -0.9493699538600384 -0.8272224376010704 2.647702903722656 0.019630678101589208 3.600689618839699 -1.8315834876871904 0.7219345648200859 -13.08560375369726 -33.08970225049664 0.009676913490043513 -3.28090506018009 1.9076501358863804 -3.5753351355232987 9.795988684884499 30.239459030052547 0.0019618124164180587 0.826562388127148 -0.4235351958714746 -5.639718045208166 -2.588215334299487 -6.895712696370718 0.02215443471655046 1.281876908968628 -0.21509066449981404 0.21956383672603014 -6.461453320543849 -7.982450492021307
1.158253283003922 -1.000060824882372 -0.0006792012756051496 -0.0009879910976737943 -0.00045126545338774066 -1.0157972509112856 0.005590444184797078 -0.0941620607540385 -4.8906575862774275 2.692010645544659 -5.668500165244802 19.430373477762128 40.05161004917614 -0.14995390928635408 -0.07819457097996607 0.2778729018922507 -0.8519003073563238 -0.6059390798104376 2.754916262160949 0.04190197615770884 3.5270773501813983 -2.0007020311011807 0.6564485269558945 -14.933067089561431 -31.503268449657572 -0.02593321915260175 -3.2245272749428158 2.0626397091174744 -3.5205674737591193 11.687391905815407 28.94966357053706 -0.023282506720650176 0.8120066644111236 -0.4586964363648111 -5.642396994632351 -2.9838661128394475 -6.532785577948606 0.029902617668547904 1.2470854938110179 -0.25462345277936266 0.21151712575538362 -6.759958751473592 -7.123661276730574
1.163544984626802 -1.0000671513272512 -0.0007613749149769111 -0.0009569188931536802 -0.0004982834746179987 -1.0153843767138777 0.006144865809986575 -0.14944899148700583 -4.78133667960273 2.8975141478591406 -5.549538141680015 21.575375473595535 37.594525343908295 -0.15462277401189076 -0.0800009121075445 0.2926609663095269 -0.7545782466796924 -0.38186640058388943 2.828591052909507 0.06362409714438161 3.443459753881595 -2.162866590425074 0.5800270536030953 -16.51728603596369 -29.770039694760722 -0.06126572197238226 -3.1579611931684792 2.212012568480552 -3.4466048882371734 13.340055649830346 27.483408967893265 -0.04886170194938062 0.7954958894729007 -0.4922223180178998 -5.630753987778351 -3.3174477142587624 -6.134198511028196 0.03750135250577817 1.2105961670179857 -0.29005306302308526 0.202498925066609 -6.94529280323337 -6.27122927032631
1.1688986724721504 -1.0000742318936993 -0.0008421966783413613 -0.0009226342071722475 -0.0005422652107254385 -1.014947129822236 0.006654469008033254 -0.20406912895224555 -4.659988180916117 3.0918755224588073 -5.409357905645731 23.33672325444153 35.00253145654936 -0.15883394985495786 -0.08060993075537506 0.30792965166799324 -0.6582117032344671 -0.16049981580773925 2.8701308825467935 0.08469619244997753 3.3509772100934745 -2.3173725021956058 0.4953375783138035 -17.837042322419997 -27.941147956400155 -0.09619073904344527 -3.0822395457593057 2.354923364471178 -3.3568176395896474 14.745937750473477 25.890470102880588 -0.07473499315184559 0.7773112547655434 -0.5239392188008176 -5.605788556265208 -3.5886244763589237 -5.7123739074837765 0.04494122137790528 1.1729284749685749 -0.3213915249585366 0.1932822115445877 -7.0275284211317715 -5.442997049692022
1.174544809495963 -1.00008240513873 -0.0009248123131708983 -0.0008836733560518194 -0.000584779716411014 -1.01447207069354 0.007137227171741041 -0.2600834880952945 -4.522657019735835 3.2816870249926953 -5.246096404596171 24.77643680281996 32.233305556299776 -0.16272434926848198 -0.07997333714282562 0.32418223903342847 -0.559649652376926 0.062139368026659016 2.881797624203611 0.10585648181806806 3.2464827986229547 -2.4696107252345363 0.4010157947824074 -18.9391772301979 -25.98476915708386 -0.13200643230307288 -2.9948081143012386 2.4962010649924418 -3.250030900741066 15.949809941064606 24.147000022860574 -0.10195008990535868 0.7569008872729613 -0.5549170466075113 -5.56685310643884 -3.8068238388785836 -5.260547005867777 0.05251598250208856 1.132962310877894 -0.349776157812819 0.1841419447388 -7.016805744721102 -4.621370028685626
